id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,name,postalCode,province,sourceURLs,websites,features,state,feature_dict,price range
AWizjrqka4HuVbediAJl,2019-02-03T13:19:07Z,2019-03-31T06:58:05Z,8522 Seneca Turnpike,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",Accommodation & Food Services,New Hartford,US,us/ny/newhartford/8522senecaturnpike/-1161002137,43.0797,-75.3185,McDonald's,13413,NY,http://www.citysearch.com/profile/33143497/new_hartford_ny/mc_donald_s.html,https://www.mcdonalds.com/us/en-us/location/NY/NEW-HARTFORD/8522-SENECA-TURNPIKE/825.html?cid=RF:YXT:RoN::Clicks,{},New York,{},average
AV1c1o6ba4HuVbed5fNs,2017-07-19T21:52:31Z,2019-03-31T06:58:04Z,261 Utica Rd,"Restaurant,Fast Food",Accommodation & Food Services,Boonville,US,us/ny/boonville/261uticard/-2061630068,43.4767,-75.3192,Burger King,13309,NY,"http://www.citysearch.com/profile/7677319/boonville_ny/burger_king.html,https://www.tripadvisor.com/Restaurant_Review-g47341-d4941456-Reviews-Burger_King-Boonville_New_York.html",https://locations.bk.com/ny/boonville/261-utica-rd.html,{},New York,{},average
AVwcvXklkufWRAb5ygib,2016-06-04T19:46:40Z,2019-03-31T06:56:57Z,8512 Seneca Tpke,"Fried Chicken Joint,Fast Food Restaurant,Fast Food,Chicken,Catering,Restaurants",Accommodation & Food Services,New Hartford,US,us/ny/newhartford/8512senecatpke/106088,43.0801,-75.3198,KFC,13413,NY,"https://foursquare.com/v/kfc/4d9ca27d7958f04d2cf303fa/menu,http://www.citysearch.com/profile/686745200/new_hartford_ny/kfc.html,https://foursquare.com/v/kfc/4d9ca27d7958f04d2cf303fa","http://www.kfc.com/,https://www.kfc.com/store-locator?query=13413",{},New York,{},average
AVwcnhUXkufWRAb5xLTt,2015-11-06T10:00:57Z,2019-03-31T06:50:42Z,100 Pike St,"Restaurant,shop,Food and Beverage,American,Burgers,Fast Food Restaurant,Fast Food,Fast Food Restaurant and Burger Joint",Accommodation & Food Services,Port Jervis,US,us/ny/portjervis/100pikest/-2061630068,41.3753,-74.694,Burger King,12771,NY,"http://www.dexknows.com/business_profiles/burger_king_port_jervis-l904544434,http://www.citysearch.com/profile/7626885/port_jervis_ny/burger_king.html","http://bk.com/,https://locations.bk.com/ny/port-jervis/100-pike-st.html,http://www.riteaid.com/,http://www.bk.com/",{},New York,{},average
AVzA2rz9LD2H7whiWGLs,2017-06-19T14:56:19Z,2019-03-31T06:50:15Z,347 Broadway,"Ice Cream Parlors,Restaurant,Breakfast,Fast Food Restaurant,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Frozen Yogurt Shops,Sandwich Shops",Accommodation & Food Services,Newburgh,US,us/ny/newburgh/347broadway/-1161002137,41.5004,-74.0238,McDonald's,12550,NY,"https://foursquare.com/v/mcdonalds/4bc271622a89ef3b0fdff388/menu,http://www.citysearch.com/profile/37061683/newburgh_ny/mcdonald_s.html","http://mcdonalds.com/,https://www.mcdonalds.com/us/en-us/location/NY/NEWBURGH/347-BROADWAY/28688.html?cid=RF:YXT:RoN::Clicks",{},New York,{},average
AVwchoRv_7pvs4fzwC31,2016-06-20T20:15:36Z,2019-03-29T09:29:37Z,205 Main St,"Pizza,Restaurant,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Brockport,US,us/ny/brockport/205mainst/-1055723171,43.2107,-77.9396,Domino's Pizza,14420,NY,"https://foursquare.com/v/dominos-pizza/4d41f0c3aed776ebbaa66997,https://www.yellowpages.com/brockport-ny/mip/dominos-pizza-7222605,https://www.allmenus.com/ny/brockport/82589-dominos-pizza/menu/,https://www.yellowpages.com/brockport-ny/mip/dominos-pizza-7222605%252523yp-rating,http://www.citysearch.com/profile/7760091/brockport_ny/domino_s.html","http://dominos.com/,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps","{'open-hours': 'Regular HoursMon - Thu:10:30 am - 12:00 amFri - Sat:10:30 am - 1:00 amSun:10:30 am - 12:00 am', 'payment': 'amex, discover, master card, visa, all major credit cards, diners club, jcb, cash', 'weblinks': 'http://www.dominos.comhttps://www.dominos.com/en/pages/order/menu?utm_source=locallistings&utm_medium=loclist&utm_campaign=localmapsmenuclick#!/menu/category/viewAll/https://www.dominos.com/en/restaurants?type=Carryout&utm_campaign=LocalMapsOrderCarryout&utm_source=LocalListings&utm_medium=loclist', 'categories': 'Pizza, Fast Food Restaurants, Restaurants, Take Out Restaurants ', 'Cuisines': 'Pizza'}",New York,"{'open-hours': 'regular hoursmon - thu:10:30 am - 12:00 amfri - sat:10:30 am - 1:00 amsun:10:30 am - 12:00 am', 'payment': 'amex, discover, master card, visa, all major credit cards, diners club, jcb, cash', 'weblinks': 'http://www.dominos.comhttps://www.dominos.com/en/pages/order/menu?utm_source=locallistings&utm_medium=loclist&utm_campaign=localmapsmenuclick#!/menu/category/viewall/https://www.dominos.com/en/restaurants?type=carryout&utm_campaign=localmapsordercarryout&utm_source=locallistings&utm_medium=loclist', 'categories': 'pizza, fast food restaurants, restaurants, take out restaurants', 'cuisines': 'pizza'}",average
AVwdxoXNkufWRAb59JOr,2016-05-18T16:10:33Z,2019-03-29T09:28:41Z,6767 Ne 84th St,"Burger Joint,Restaurant,Fast Food Restaurant,Fast Food,Fast Food Restaurant and Burger Joint",Accommodation & Food Services,Vancouver,US,us/wa/vancouver/6767ne84thst/-2061630068,45.6837,-122.6035,Burger King,98665,WA,"https://foursquare.com/v/burger-king/4b9acda8f964a52044d735e3,http://www.citysearch.com/profile/45409620/vancouver_wa/burger_king.html,http://tripadvisor.com/Restaurant_Review-g60820-d4638587-Reviews-Burger_King-Vancouver_Washington.html,https://foursquare.com/v/burger-king/4b9acda8f964a52044d735e3/menu","https://locations.bk.com/wa/vancouver/6767-ne-84th-st.html,http://www.bk.com/",{},Washington,{},average
AVwcj8j0_7pvs4fzwd9n,2015-10-23T03:59:10Z,2019-03-29T09:07:19Z,7205 Ne 117th Ave,"Restaurant,Burger Joint,Breakfast,Fast Food Restaurant,Fast Food,Chicken,Hamburgers",Accommodation & Food Services,Vancouver,US,us/wa/vancouver/7205ne117thave/-230519289,45.6749,-122.5522,Jack in the Box,98662,WA,"https://foursquare.com/v/jack-in-the-box/4bc0a02e74a9a593b54dd0f6,https://foursquare.com/v/jack-in-the-box/4bc0a02e74a9a593b54dd0f6%2525253FpromotedTipId%2525253D57d1cd20498e3c8dfcdf5c1f,https://foursquare.com/v/jack-in-the-box/4bc0a02e74a9a593b54dd0f6/menu,https://www.allmenus.com/wa/vancouver/177973-jack-in-the-box/menu/,http://www.citysearch.com/profile/601997001/vancouver_wa/jack_in_the_box.html","http://www.jackinthebox.com/,https://locations.jackinthebox.com/us/wa/vancouver/7205-ne-117th-ave",{},Washington,{},average
AWjsnZvla4HuVbedir7J,2019-02-14T14:23:49Z,2019-03-29T09:06:51Z,317 Broadway,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",Accommodation & Food Services,New York,US,us/ny/newyork/317broadway/970324883,40.7158,-74.0052,McDonald's - CLOSED,10007,NY,http://www.citysearch.com/profile/35743482/new_york_ny/mcdonald_s.html,https://www.mcdonalds.com/us/en-us/location/NY/NEW-YORK/317-BROADWAY/4824.html?cid=RF:YXT:RoN::Clicks,{},New York,{},average
AVzA15w7-gnIPe8DSdES,2017-06-19T14:52:54Z,2019-03-29T09:04:57Z,1499 3rd Ave,"Ice Cream Parlors,Breakfast,Breakfast & Brunch,Burgers,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Burger Joint,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers,Sandwich Shops",Accommodation & Food Services,New York,US,us/ny/newyork/14993rdave/-1161002137,40.7778,-73.9545,McDonald's,10028,NY,"https://foursquare.com/v/mcdonalds/4b51f650f964a520ae5d27e3/menu,https://foursquare.com/v/mcdonalds/4b51f650f964a520ae5d27e3,https://www.trip.com/new-york-city/restaurants/mcdonalds_5,http://www.citysearch.com/profile/7174711/new_york_ny/mcdonald_s.html","http://mcdonalds.com/,https://www.mcdonalds.com/us/en-us/location/NY/NEW-YORK/1499-3RD-AVE/2814.html?cid=RF:YXT:RoN::Clicks,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral",{},New York,{},average
AVwcj-tSkufWRAb5wi3V,2016-03-31T02:32:47Z,2019-03-29T09:04:57Z,521 E 149th St,"Restaurant,Burger Joint,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food,Fast food restaurants,Fast Food Restaurant and Burger Joint West Bronx,Restaurants",Accommodation & Food Services,Bronx,US,us/ny/bronx/521e149thst/-2061630068,40.8151,-73.9144,Burger King,10455,NY,"https://foursquare.com/v/burger-king/5115a031e4b0cd2360297f65,http://www.citysearch.com/profile/613487410/woodstock_ny/burger_king.html,http://www.yellowbook.com/profile/burger-king_1836878585.html","https://locations.bk.com/ny/bronx/521-e-149th-st.html,http://www.bk.com/",{},New York,{},average
AVzA9HvSLD2H7whiWHUf,2017-06-19T15:24:26Z,2019-03-29T09:02:35Z,2630 Jerome Ave,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Fast Food,Karaoke,Cafes,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers,Sandwich Shops",Accommodation & Food Services,Bronx,US,us/ny/bronx/2630jeromeave/-1161002137,40.867,-73.8974,McDonald's,10468,NY,"https://foursquare.com/v/mcdonalds/4c100e26ce57c928ff4181d2,https://foursquare.com/v/mcdonalds/4c100e26ce57c928ff4181d2/menu,http://www.citysearch.com/profile/35743475/bronx_ny/mcdonald_s.html,http://www.yellowbook.com/profile/mcdonalds_1888275032.html","https://www.mcdonalds.com/us/en-us/location/NY/BRONX/2630-JEROME-AVE/2988.html?cid=RF:YXT:RoN::Clicks,http://mcdonalds.com/",{},New York,{},average
AV0Vo_6d-gnIPe8DVGqs,2017-07-06T02:04:15Z,2019-03-29T05:54:37Z,35 Court St,"Delis And Delicatessens,Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",Accommodation & Food Services,Binghamton,US,us/ny/binghamton/35courtst/-891525969,42.0989,-75.914,Subway,13901,NY,"http://www.citysearch.com/profile/7710410/binghamton_ny/subway.html,https://www.yellowpages.com/binghamton-ny/mip/subway-3200480",http://www.subway.com/,"{'open-hours': 'Regular HoursMon - Sat:10:00 am - 4:30 pmSunClosed', 'payment': 'master card, visa, amex, apple pay, company card, debit, diners club, discover', 'neighborhoods': 'Center City, Court Street Historic District', 'weblinks': 'https://www.subway.comhttps://subway.com/https://subway.com/', 'categories': 'Fast Food Restaurants, Restaurants, Sandwich Shops, Take Out Restaurants ', 'Cuisines': 'Sandwiches, Fast Food'}",New York,"{'open-hours': 'regular hoursmon - sat:10:00 am - 4:30 pmsunclosed', 'payment': 'master card, visa, amex, apple pay, company card, debit, diners club, discover', 'neighborhoods': 'center city, court street historic district', 'weblinks': 'https://www.subway.comhttps://subway.com/https://subway.com/', 'categories': 'fast food restaurants, restaurants, sandwich shops, take out restaurants', 'cuisines': 'sandwiches, fast food'}",average
AV5BYYWI3-Khe5l_Thyc,2017-09-02T06:47:06Z,2019-03-29T05:53:59Z,8101 N Loop Dr Ste B,"Delis And Delicatessens,Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",Accommodation & Food Services,El Paso,US,us/tx/elpaso/8101nloopdrsteb/-891525969,31.7283,-106.3462,Subway,79907,TX,"http://www.citysearch.com/profile/622510424/el_paso_tx/subway.html,https://www.yellowpages.com/el-paso-tx/mip/subway-4541863",http://www.subway.com/,"{'open-hours': 'Regular HoursMon - Sun:9:00 am - 10:00 pm', 'payment': 'amex, master card, visa, apple pay, company card, debit, diners club, discover', 'neighborhoods': 'Williams Park, Lafayette Place', 'weblinks': 'https://www.subway.comhttps://subway.com/https://subway.com/', 'categories': 'Fast Food Restaurants, Restaurants, Sandwich Shops, Take Out Restaurants ', 'Cuisines': 'Sandwiches, Fast Food'}",Texas,"{'open-hours': 'regular hoursmon - sun:9:00 am - 10:00 pm', 'payment': 'amex, master card, visa, apple pay, company card, debit, diners club, discover', 'neighborhoods': 'williams park, lafayette place', 'weblinks': 'https://www.subway.comhttps://subway.com/https://subway.com/', 'categories': 'fast food restaurants, restaurants, sandwich shops, take out restaurants', 'cuisines': 'sandwiches, fast food'}",average
AWe1SrITRxPSIh2R6d36,2018-12-16T04:13:41Z,2019-03-29T00:06:21Z,12140 Montwood Drive,"Breakfast,Fast Food,Chicken,Hamburgers,Restaurants",Accommodation & Food Services,El Paso,US,us/tx/elpaso/12140montwooddrive/1832448210,31.7602,-106.2706,Whataburger,79936,TX,"https://www.bbb.org/us/tx/el-paso/profile/restaurants/whataburger-0895-97040317,http://www.citysearch.com/profile/10340336/el_paso_tx/whataburger.html",https://locations.whataburger.com/tx/el-paso/12140-montwood-drive.html/?utm_source=yextpages&utm_medium=locallistings&utm_campaign=yextpages,{},Texas,{},average
AVzA0wmkFcQ3k02bBWlC,2017-06-19T14:47:55Z,2019-03-29T00:03:33Z,2701 Boston Rd,"Restaurant,Burger Joint,Fast Food Restaurant,Fast Food,Restaurants",Accommodation & Food Services,Bronx,US,us/ny/bronx/2701bostonrd/-477036959,40.8656,-73.8624,White Castle,10467,NY,"https://foursquare.com/v/white-castle/4bd3b74eb221c9b6a980dad0,https://foursquare.com/v/white-castle/4bd3b74eb221c9b6a980dad0/menu,https://www.trip.com/bronx-ny/restaurants/white-castle_5,https://www.allmenus.com/ny/bronx/241050-white-castle/menu/,http://www.citysearch.com/profile/601551503/bronx_ny/white_castle.html",http://www.whitecastle.com/,{},New York,{},average
AVzA3iyrLD2H7whiWGjX,2017-06-19T15:00:04Z,2019-03-29T00:00:21Z,262 Canal St,"Ice Cream Parlors,Breakfast,Fast Food,Fast Food Restaurants,Take Out Restaurants,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers,Hamburgers and Hot Dogs,Sandwich Shops",Accommodation & Food Services,New York,US,us/ny/newyork/262canalst/-1161002137,40.7186,-74.0011,McDonald's,10013,NY,"https://foursquare.com/v/mcdonalds/4f7f47b1754a7bf483d742d0,https://www.allmenus.com/ny/new-york/189020-mcdonalds/menu/,https://www.yellowpages.com/new-york-ny/mip/mcdonalds-6406852,http://www.citysearch.com/profile/7111437/new_york_ny/mcdonald_s.html","http://mcdonalds.com/,https://www.mcdonalds.com/us/en-us/location/NY/NEW-YORK/262-CANAL-ST/4682.html?cid=RF:YXT:RoN::Clicks,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","{'open-hours': 'Regular HoursMon - Sun:7:00 am - 12:00 am', 'payment': 'amex, cash, discover, master card, visa', 'neighborhoods': 'Downtown Manhattan, Tribeca, Civic Center', 'weblinks': 'http://www.mcdonalds.com/https://www.mcdonalds.com/us/en-us/full-menu.htmlhttps://mcdonalds.smart.link/mjuu1ggdi', 'categories': 'Fast Food Restaurants, Hamburgers & Hot Dogs, Restaurants, Take Out Restaurants ', 'Parking': 'Street, Lot, Private', 'Wi-Fi': 'Free', 'Bike Parking': 'No', 'Attire': 'Casual', 'Drive Through': 'No', 'Cuisines': 'Yogurt, Burgers, American, Sandwiches, Fast Food, Hot Dogs, Healthy, Diner, Ice Cream, Cafe, Omelets', 'Takes Reservations': 'No', 'Outdoor Seating': 'No'}",New York,"{'open-hours': 'regular hoursmon - sun:7:00 am - 12:00 am', 'payment': 'amex, cash, discover, master card, visa', 'neighborhoods': 'downtown manhattan, tribeca, civic center', 'weblinks': 'http://www.mcdonalds.com/https://www.mcdonalds.com/us/en-us/full-menu.htmlhttps://mcdonalds.smart.link/mjuu1ggdi', 'categories': 'fast food restaurants, hamburgers & hot dogs, restaurants, take out restaurants', 'parking': 'street, lot, private', 'wi-fi': 'free', 'bike parking': 'no', 'attire': 'casual', 'drive through': 'no', 'cuisines': 'yogurt, burgers, american, sandwiches, fast food, hot dogs, healthy, diner, ice cream, cafe, omelets', 'takes reservations': 'no', 'outdoor seating': 'no'}",average
AVwdxQR3IN2L1WUfzDAW,2015-10-23T00:45:30Z,2019-03-29T00:00:14Z,9050 Dyer St,"Pizza,Carry-out food,Hot dog restaurants,Fast Food Restaurant Restlawn,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurants,Fast Food,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,El Paso,US,us/tx/elpaso/9050dyerst/-2061630068,31.8691,-106.428,Burger King,79904,TX,"http://www.citysearch.com/profile/774221630/el_paso_tx/burger_king.html,https://foursquare.com/v/burger-king/4da498b522a5f04d0c283c55","http://www.bk.com/,https://locations.bk.com/tx/el-paso/9050-dyer-st.html",{},Texas,{},average
AVwcy0fQ_7pvs4fzzCGC,2016-03-28T14:59:28Z,2019-03-28T23:56:54Z,590 Pittsburgh Mills Cir,"Hamburgers & Hot Dogs,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Tarentum,US,us/pa/tarentum/590pittsburghmillscir/1305117222,40.5709,-79.7984,Steak 'N Shake,15084,PA,"http://www.yellowpages.com/tarentum-pa/mip/steak-n-shake-481395877,http://www.citysearch.com/profile/601263933/tarentum_pa/steak_n_shake.html",http://www.steaknshake.com/,{},Pennsylvania,{},average
AWEcYbNSRxPSIh2RsGkE,2018-01-22T05:37:54Z,2019-03-28T23:51:34Z,3543-49 Broadway,"Ice Cream Parlors,Breakfast,Fast Food Restaurant,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",Accommodation & Food Services,New York,US,us/ny/newyork/3543-49broadway/-1161002137,40.8267,-73.9506,McDonald's,10031,NY,"https://foursquare.com/v/mcdonalds/4b25f542f964a520c47724e3/menu,https://foursquare.com/v/mcdonalds/4b25f542f964a520c47724e3,http://www.citysearch.com/profile/672895410/new_york_ny/mcdonald_s.html","http://mcdonalds.com/,https://www.mcdonalds.com/us/en-us/location/NY/NEW-YORK/3543-49-BROADWAY/3081.html?cid=RF:YXT:RoN::Clicks",{},New York,{},average
AWnG8k8bZ4Yw-wtdO8Z8,2019-03-28T23:51:23Z,2019-03-28T23:51:23Z,2270 Trawood,"Fast Food,Hamburgers,Chicken,Soda Fountain Shops,Restaurants",Accommodation & Food Services,El Paso,US,us/tx/elpaso/2270trawood/1780593795,31.7646,-106.3214,Sonic Drive-In,79935,TX,http://www.citysearch.com/profile/10339345/el_paso_tx/sonic.html,https://locations.sonicdrivein.com/tx/el-paso/2270-trawood.html,{},Texas,{},average
AVweO1Px_7pvs4fzBMQf,2017-01-12T19:15:34Z,2019-03-28T23:49:04Z,2424 Magowan Dr,"Carry-out food,Italian Restaurant,Caterers,Restaurant delivery service,American,American restaurants,Karaoke,Fast Food,Take Out Restaurants,Banquet Halls & Reception Facilities,Home delivery beer and beverages,Restaurants,Italian Restaurants,Restaurant Menus,Pizza,Restaurant,Wings Joint,Family style restaurants,Pizza Place,Catering,Banquet facilities",Accommodation & Food Services,Santa Rosa,US,us/ca/santarosa/2424magowandr/330000776,38.445567,-122.686138,Round Table Pizza,95405,CA,"http://www.citysearch.com/profile/1175113/santa_rosa_ca/round_table_pizza.html,https://foursquare.com/v/round-table-pizza/4bbd500d8ec3d13a46031c28,https://www.trip.com/santa-rosa-ca/restaurants/round-table-pizza_3,http://www.yellowbook.com/profile/round-table-pizza_1844170050.html","http://www.roundtablepizza.com/,http://t.co/VCn5NBEunO",{},California,{},average
AVwcnEBlkufWRAb5xGFJ,2015-09-21T07:41:31Z,2019-03-28T23:48:01Z,955 US Highway 90 E,"Burger Joint,Fast Food Restaurant,American Restaurant",Accommodation & Food Services,Castroville,US,us/tx/castroville/955ushighway90e/109620780,29.356014,-98.860138,Sonic,78009,TX,"https://foursquare.com/v/sonic-drive-in/5081601dc5930f3d0a4442a3,https://foursquare.com/v/sonic/4bac1ccdf964a52010e53ae3/menu,https://foursquare.com/v/sonic/4bac1ccdf964a52010e53ae3","https://locations.sonicdrivein.com/tx/castroville/955-highway-90-east.html,http://sonicdrivein.com/",{},Texas,{},average
